ville,name,description,url,latitude,longitude,score
Avignon,Logis Hotel la Ferme,"Situé sur l'île de la Barthelasse, l'Logis Hotel la Ferme dispose d'une piscine extérieure ainsi que de 22 chambres climatisées et entièrement équipées. Il se trouve à 4 km du centre-ville d'Avignon ainsi qu'à 15 minutes en voiture des remparts et du palais des Papes d'Avignon.

Présentant une décoration de style provençal, les chambres sont pourvues d'une télévision et d'une connexion Wi-Fi gratuite. Leur salle de bains privative est dotée d'articles de toilette gratuits et d'un sèche-cheveux.

Le restaurant s’ouvre sur une terrasse ombragée plantée d'arbres centenaires et d'une grande glycine.

L'Logis Hotel la Ferme vous fera profiter d'un parking sécurisé gratuit sur place et d'un service de location de vélos. Villeneuve-lès-Avignon est à 5 km. Le pont du Gard est à 30 km de l'hôtel. La gare d'Avignon est idéalement localisée à 10 minutes en voiture. Le parc des expositions est à 16 km.",https://www.booking.com/hotel/fr/logis-de-france-la-ferme.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.975483683625534,4.827437102794647,8.6
Avignon,KAROUBA.31,"L’hébergement KAROUBA.31 vous accueille dans le centre de Avignon, à respectivement 600 mètres et 700 mètres de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare d'Avignon-Centre. Il propose une connexion Wi-Fi gratuite. Cet appartement est à respectivement 5 km et 11 km de : Gare TGV d'Avignon et Parc des expositions d'Avignon.

Comprenant 2 chambres, cet appartement avec climatisation compte 2 salles de bains avec une douche, une baignoire et des articles de toilette gratuits. La kitchenette est pourvue d’un réfrigérateur, d’un lave-vaisselle et d’un four. Elle est également dotée d’une machine à café et d’une bouilloire.

Vous séjournerez à respectivement 40 km et 49 km de ces lieux d’intérêt : Arènes d'Arles et Parc des expositions de Nîmes.",https://www.booking.com/hotel/fr/karouba-31.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.9476071,4.8079964,9.5
Avignon,Maison d'hôtes L'îlot bambou,"Installée à Avignon, la Maison d'hôtes L'îlot bambou bénéficie d'une piscine extérieure ouverte en saison et d'un jardin. Elle vous accueille à 600 mètres du palais des papes et du pont d'Avignon.

Les chambres sont équipées d'une télévision par satellite à écran plat, d'un réfrigérateur, d'une machine à café, d'une armoire et d'une connexion Wi-Fi gratuite. Leur salle de bains privative comprend une douche, des articles de toilette gratuits et un sèche-cheveux. Certains logements bénéficient d'une terrasse.

Un petit-déjeuner continental est servi chaque matin.

Vous pourrez jouer au tennis de table sur place.

Parmi les différents sites d'intérêt à proximité, vous trouverez l'hôtel de ville d'Avignon, la médiathèque Ceccano et la CCI du Vaucluse. La Maison d'hôtes L'îlot bambou est située à 10 km de l'aéroport d'Avignon-Provence et à 10 minutes en voiture de la gare TGV d'Avignon.",https://www.booking.com/hotel/fr/l-39-ilot-bambou.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.9510898394487,4.79801933009412,9.2
Avignon,Hotel Le Magnan,"Situé dans un cadre verdoyant au sein des anciens remparts de la ville, Le Magnan propose une connexion Wi-Fi gratuite. Il se trouve à 10 minutes à pied du Palais des Papes.

La plupart de ses confortables chambres offrent une vue sur le jardin. Toutes comprennent une salle de bains privative pourvue d’une baignoire ou d’une douche, une ligne de téléphone directe, une télévision par satellite ainsi qu’une connexion Wi-Fi mise gracieusement à votre disposition.

Le Magnan prépare le petit-déjeuner, à déguster sur la terrasse du jardin en été. Un petit-déjeuner léger comprenant une boisson chaude, une viennoiserie française et du jus de fruits peut également être apprécié à un tarif réduit.

À seulement 5 minutes de l’hôtel, vous trouverez des restaurants proposant une cuisine française traditionnelle et régionale. Ces restaurants peuvent recevoir des groupes et organiser de grandes fêtes.

Vous séjournerez à 700 mètres de la gare d’Avignon-Centre et à 1 km de l’université d’Avignon.",https://www.booking.com/hotel/fr/hotellemagnan.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.943629463158565,4.812171310186386,8.4
Avignon,le Travertin,"Proposant une connexion Wi-Fi gratuite et des hébergements avec vue sur la ville, l’établissement le Travertin bénéficie d’un emplacement stratégique dans le centre de Avignon, à proximité de ces lieux d’intérêt : Palais des Papes d'Avignon, Gare d'Avignon-Centre et Pont d'Avignon.

Les hébergements comprennent la climatisation et une télévision à écran plat. Vous bénéficierez d’une cuisine entièrement équipée avec un coin repas, ainsi que d’une salle de bains privative comportant une douche et un sèche-cheveux. Un réfrigérateur, un four et une plaque de cuisson sont également à votre disposition, de même qu’une machine à café.

Vous pourrez profiter d’un parc aquatique sur place, et pratiquer la pêche et le vélo dans les environs.

Vous séjournerez à respectivement 5 km et 11 km de ces lieux d’intérêt : Gare TGV d'Avignon et Parc des expositions d'Avignon.",https://www.booking.com/hotel/fr/le-travertin.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.948866947571,4.809147547685,9.6
Avignon,Résidence Les Cordeliers,"La Résidence Les Cordeliers est située dans le centre historique d’Avignon, à 10 minutes à pied de la gare d'Avignon-Centre, du palais des Papes, de la place du marché principale et de la vieille ville. Elle propose des studios et des appartements indépendants bénéficiant d’un accès sécurisé et d’une connexion Wi-Fi gratuite.

Les appartements et les studios de la Résidence Les Cordeliers disposent d’une télévision et d’un coin repas. Les kitchenettes individuelles sont équipées d’ustensiles de cuisine, d’un micro-ondes et d’un réfrigérateur. Chaque logement est dotée de sa propre salle de bain avec douche.

Vous séjournerez à seulement 15 minutes de marche du pont d’Avignon. La Résidence Les Cordeliers se trouve à 36 km d’Arles et à 44 km de Nîmes. Vous disposerez d’un local à vélos sécurisé sur place. Un parking public est accessible à 50 mètres de l’établissement.

Le parking privé de la résidence ne peut pas être réservé à l’avance. Les places sont attribuées en fonction des disponibilités à l’arrivée et sont facturées 15 EUR par nuitée.",https://www.booking.com/hotel/fr/residence-les-cordeliers.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.94409296180621,4.811420291662216,7.8
Avignon,Hotel d'Angleterre,"Situé dans le centre-ville d'Avignon, l'Hôtel d'Angleterre dispose d'une connexion Wi-Fi gratuite et d'une réception ouverte 24h/24. La gare d'Avignon-Centre est accessible en 10 minutes à pied.

Les chambres climatisées disposent d'une télévision par satellite à écran plat et d'une salle de bains privative. Elles affichent une décoration de style contemporain.

Un petit-déjeuner continental est servi tous les jours dans le coin salon. L'hôtel met également à disposition des journaux et des rafraîchissements tout au long de la journée.

Le Pont d'Avignon se trouve à 1,2 km de l’Hôtel d'Angleterre. L'aéroport d'Avignon-Provence, le plus proche, est implanté à 10 km.",https://www.booking.com/hotel/fr/d-angleterre-avignon.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.944616324685065,4.8006123304367065,7.9
Avignon,COWOOL AVIGNON,"L’établissement COWOOL AVIGNON se trouve à Avignon, à respectivement 3,9 km et 4,5 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Gare TGV d'Avignon. Il propose une connexion Wi-Fi gratuite, la climatisation, une salle de sport et un jardin. Un parking privé est disponible sur place.

Revêtus de parquet, les hébergements disposent d’une télévision à écran plat avec les chaînes du satellite, d’un coin repas et d’une cuisine entièrement équipée avec un réfrigérateur. Leur salle de bains privative comprend une douche et des articles de toilette gratuits. Un micro-ondes et une plaque de cuisson sont également disponibles, de même qu’une machine à café et une bouilloire.

Cet établissement dispose d’une terrasse bien exposée.

Vous pourrez profiter d’un salon commun sur place et pratiquer le vélo dans les environs.

Vous séjournerez à respectivement 5,6 km et 6,8 km de ces lieux d’intérêt : Palais des Papes d'Avignon et Parc des expositions d'Avignon.",https://www.booking.com/hotel/fr/cowool-avignon.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.932979142652,4.831906704755,8.9
Avignon,Le Clos Saluces,"Le Clos Saluces possède un jardin fleuri aménagé et une terrasse dotée d'une fontaine. Il est situé à Avignon, en Provence-Alpes-Côte d'Azur, à 450 mètres du palais des Papes et à 950 mètres du pont d'Avignon.

Les chambres disposent toutes d'une télévision à écran plat et d'une salle de bains privative. Certaines comportent un coin salon idéal pour se détendre après une journée bien remplie. Pour votre plus grand confort, des chaussons et des articles de toilette gratuits vous seront fournis. Le Clos Saluces est doté d'une connexion Wi-Fi accessible gratuitement dans l'ensemble de ses locaux.

L'hôtel de ville d'Avignon est situé à 500 mètres de l'établissement. L'aéroport d'Avignon-Provence se trouve à 12 km.",https://www.booking.com/hotel/fr/le-clos-saluces.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.9501934,4.81058627420498,10.0
Avignon,Villa Aigarden maison d'hôtes,"Proposant un barbecue, l’établissement Villa Aigarden maison d'hôtes se trouve à Avignon dans la région Provence-Alpes-Côte d'Azur, à respectivement 1,7 km et 1,8 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Palais des Papes d'Avignon. Un parking privé est disponible moyennant des frais supplémentaires. Cette maison d'hôtes propose une piscine extérieure, des animations en soirée et une connexion Wi-Fi gratuite.

Tous les hébergements comprennent un bureau. Vous bénéficierez d'un coffre-fort. Certains hébergements comprennent également une vue sur la piscine. Vous profiterez d'une salle de bains privative, d'articles de toilette gratuits et de linge de lit.

L’établissement Villa Aigarden maison d'hôtes sert un petit-déjeuner à la carte ou continental.

Cet établissement dispose d’une terrasse bien exposée. Lors de votre séjour, vous pourrez pratiquer diverses activités à Avignon et dans les environs, telles que la randonnée et le vélo.

Vous séjournerez à respectivement 5,8 km et 9,3 km de ces lieux d’intérêt : Gare TGV d'Avignon et Parc des expositions d'Avignon.",https://www.booking.com/hotel/fr/villa-aigarden.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.9451031,4.8222035,9.6
Avignon,Avignon Grand Hotel,"Doté d'une petite piscine sur le toit, l'Avignon Grand Hotel bénéficie d'un emplacement idéal à proximité directe des remparts médiévaux d'Avignon, à seulement 70 mètres de la gare centrale et à 15 minutes de marche du palais des Papes. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.

Les chambres et suites non-fumeurs comprennent un coin salon, un coffre-fort, une télévision à écran plat et un plateau/bouilloire. Leur salle de bains est pourvue d'une baignoire, d'une douche et d'articles de toilette gratuits. Certaines suites possèdent un balcon ou une terrasse donnant sur le bâtiment de l'établissement, le jardin méditerranéen ou la ville fortifiée d'Avignon.

Le matin, vous dégusterez le petit-déjeuner sur la terrasse privée du jardin par beau temps ou dans la salle à manger munie de grandes fenêtres. Il pourra également vous être servi en chambre moyennant des frais supplémentaires. Le soir, vous aurez la possibilité de dîner au restaurant Le Saint Louis, à 300 mètres.

Lors de votre séjour à l'Avignon Grand Hotel, vous disposerez aussi d'une réception ouverte 24h/24 et d'un bar.

Enfin, vous rejoindrez le pont d'Avignon à 1,5 km de l'Avignon Grand Hotel. De plus, moyennant des frais supplémentaires, vous profiterez d'un parking souterrain public accessible directement depuis l'hôtel.",https://www.booking.com/hotel/fr/avignongrandhotel.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.94254505532995,4.804362058639526,8.2
Avignon,PLACE DU PALAIS DES PAPES 3 chambres Parking Climatisation 3 Salles de bain,"L’hébergement PLACE DU PALAIS DES PAPES 3 chambres Parking Climatisation 3 Salles de bain se trouve dans le centre de Avignon, à proximité de ces lieux d’intérêt : Palais des Papes d'Avignon et Gare d'Avignon-Centre. Il propose une connexion Wi-Fi gratuite, la climatisation, ainsi qu’un réfrigérateur et une machine à café. Cet hébergement offre une vue sur le jardin et propose un balcon.

Cet appartement comporte 3 chambres, 3 salles de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse offrant une vue sur la ville.

Vous séjournerez à respectivement 4,5 km et 12 km de ces lieux d’intérêt : Gare TGV d'Avignon et Parc des expositions d'Avignon.",https://www.booking.com/hotel/fr/place-du-palais-des-papes-3-chambres-3-salles-de-bain-parking-climatisation.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.951292521934,4.806369701852,9.9
Avignon,Aux MARCHES DU PALAIS - AC CLIM - SPACIEUX - TERRASSE - WIFI,"L’hébergement Aux MARCHES DU PALAIS - AC CLIM - SPACIEUX - TERRASSE - WIFI bénéficie d’un emplacement stratégique dans le centre de Avignon. Il dispose d’un patio. Cet hébergement possède une connexion Wi-Fi gratuite dans l’ensemble de ses locaux et est installé à 200 mètres de : Palais des Papes d'Avignon.

Cet appartement comporte 3 chambres, 1 salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon offrant une vue sur la ville.

Vous pourrez profiter d’une terrasse sur place et pratiquer la randonnée dans les environs.

Vous séjournerez à respectivement 1,1 km et 4,6 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Gare TGV d'Avignon.",https://www.booking.com/hotel/fr/nouveau-aux-marches-du-palais-spacieux-loggia.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.952055,4.8054629,9.0
Avignon,ibis Avignon Sud,"L'hôtel ibis Avignon Sud bénéficie d'un emplacement idéal à 3 km du centre-ville. L'établissement se situe à quelques minutes du centre de conventions et du pont d'Avignon. Il possède un jardin, une piscine extérieure et une terrasse bien exposée.

Les 93 chambres de l'ibis Avignon Sud sont équipées de la climatisation, d'une connexion Wi-Fi gratuite et d'une télévision par satellite avec les chaînes Canal+. Elles affichent un style moderne et disposent toutes d'une salle de bains privative pourvue d'une baignoire ou d'une douche.

Un petit-déjeuner buffet, composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus, est servi chaque matin. Des viennoiseries cuites sur place, des madeleines fraîches ainsi qu'une boisson chaude et un fruit à emporter sont aussi proposés. Un petit-déjeuner plus léger est servi à partir de 4h00.

Le restaurant de l'hôtel propose des repas et des collations, tandis que le bar avec terrasse est ouvert 24h/24 et 7j/7.

L'ibis Avignon Sud se trouve au cœur de la Provence et des vignobles de Châteauneuf-du-Pape. Vous séjournerez à 5 km de la gare centrale d'Avignon et bénéficierez d'un parking privé gratuit sur place.",https://www.booking.com/hotel/fr/ibis-avignon-sud.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.9260710708618,4.849032908678055,7.7
Avignon,Charmante Maison provençale avec piscine dans Avignon,"Situé à Avignon, l’hébergement Charmante Maison provençale avec piscine dans Avignon offre une vue sur la piscine. Il possède une piscine extérieure ouverte en saison, un jardin, une terrasse et une connexion Wi-Fi gratuite. Cet hébergement met à votre disposition une piscine privée et un parking privé gratuit.

Cette maison de vacances compte 4 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, une télévision à écran plat, un coin salon, ainsi que 2 salles de bains comportant une douche.

Vous séjournerez à respectivement 3,6 km et 4,6 km de ces lieux d’intérêt : Gare d'Avignon-Centre et Gare TGV d'Avignon.",https://www.booking.com/hotel/fr/charmante-maison-provencale-avec-piscine-dans-avignon.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.923865,4.8324484,8.8
Avignon,LES FRENES EN PROVENCE-CHÂTEAU ZEN,"L’établissement LES FRENES EN PROVENCE-CHÂTEAU ZEN se situe à Avignon, à respectivement 4,8 km et 6,9 km de ces lieux d’intérêt : Parc des expositions d'Avignon et Gare d'Avignon-Centre. Il met à votre disposition une piscine extérieure ouverte en saison, un parking privé gratuit ainsi qu’une connexion Wi-Fi gratuite. Il est installé à respectivement 10 km, 43 km et 7,9 km de : Gare TGV d'Avignon, Arènes d'Arles et Pont d'Avignon. Cet établissement non-fumeurs vous accueille à 8,6 km de : Palais des Papes d'Avignon.

Tous les hébergements comportent un bureau. Vous bénéficierez de la climatisation, d’une télévision à écran plat, ainsi que d’une salle de bains privative avec une douche et des articles de toilette gratuits. Certains hébergements comprennent également une terrasse. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner continental est servi sur place.

Lors de votre séjour, vous pourrez pratiquer diverses activités à Avignon et dans les environs, telles que la randonnée et le vélo.

Vous séjournerez à respectivement 13 km et 32 km de ces lieux d’intérêt : Grottes de Thouzon et Pont du Gard.",https://www.booking.com/hotel/fr/les-frenes-en-provence-chateau-zen.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.9372002,4.879587,8.5
Avignon,Hôtel Cloitre Saint Louis Avignon,"Situé dans le centre d'Avignon, à 15 minutes à pied du palais des papes et du pont de la ville, l'Hôtel Cloitre Saint Louis Avignon occupe un bâtiment du XVIème siècle doté d'une piscine extérieure sur le toit avec une grande terrasse bien exposée. Certains des élégants hébergements sont aménagés dans l'édifice historique qui présente des arcades et des voûtes aux plafonds. Vous bénéficierez gratuitement d'une connexion Wi-Fi.

Les chambres climatisées non-fumeurs possèdent une télévision par satellite à écran plat et une salle de bains contemporaine pourvue d'un sèche-cheveux. Certains logements sont dotés d'un balcon donnant sur la cour.

Le Saint Louis, le restaurant sur place, prépare une cuisine française traditionnelle. Vous pourrez dîner sur la terrasse en été et déguster une boisson au bar-salon. Un petit-déjeuner buffet est servi quotidiennement. Vous pourrez apprécier votre petit-déjeuner dans votre chambre moyennant des frais supplémentaires.

Le musée Calvet et la gare ferroviaire d'Avignon se trouvent à 5 minutes à pied. L'aéroport d'Avignon-Provence se situe à 20 minutes de route. Vous profiterez d'un parking privé.",https://www.booking.com/hotel/fr/clarioncloitrestlouis.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9hdmlnbm9uLCBmcmFuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aubf78UGwAIB0gIkZDI5ZjcxMDgtYjFmMC00MTg0LTgxNzQtMDEzOWJmZjMzMzk12AIB4AIB&sid=3d0b588d6be4aa55abb741ab153cbfbd&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1757147112&srpvid=551f3b3320650798&type=total&ucfs=1&,43.94380810369034,4.804946780204773,7.6
